sep=|
DIPUTACIONES LOCALES
2019/06/03 05:47 (UTC-5)
ACTAS_ESPERADAS|ACTAS_REGISTRADAS|ACTAS_FUERA_CATALOGO|ACTAS_CAPTURADAS|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_INCONSISTENCIAS|ACTAS_NO_CONTABILIZADAS|LISTA_NOMINAL_ACTAS_CONTABILIZADAS|TOTAL_VOTOS_C_CS|TOTAL_VOTOS_S_CS|PORCENTAJE_PARTICIPACION_CIUDADANA
2136|2136|0|2136|100.0000|2031|95.0842|23.0337|105|1187254|263005|262598|22.1523

CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|TOTAL_BOLETAS_SOBRANTES|TOTAL_PERSONAS_VOTARON|TOTAL_REP_PARTIDO_CI_VOTARON|TOTAL_VOTOS_SACADOS|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PESQROO|C_PAN_PRD_PESQROO|C_PAN_PRD|C_PAN_PESQROO|C_PRD_PESQROO|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|CAND_IND_1|CAND_IND_2|CAND_IND_3|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_ASENTADO|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|REPRESENTANTES_PP_CI|OBSERVACIONES|CONTABILIZADA|MECANISMOS_TRASLADO|SHA|FECHA_HORA_ACOPIO|FECHA_HORA_CAPTURA|FECHA_HORA_VERIFICACION|ORIGEN|DIGITALIZACION|TIPO_DOCUMENTO
="230874C1100"|230874C110002|23|QUINTANA ROO|9|DISTRITO 9|874|11|C|0|2|2|680|58|4|62|16|3|1|1|0|6|11|10|4|5|0|0|0|0|1|0|0|0|-|-|-|0|4|62|62|722|4||1|F|14de426b605b35bcc08f144bf8e236f03c8c7aec56c9cefb3a009a8e3de203e8|2019-06-02 19:15:12|2019-06-02 19:21:31|2019-06-02 19:24:34|CASILLA|MOVIL|ACTA PREP
="230874C1200"|230874C120002|23|QUINTANA ROO|9|DISTRITO 9|874|12|C|0|2|2|682|56|4|60|10|5|0|1|2|6|16|6|6|6|0|0|0|0|0|0|0|0|-|-|-|1|1|60|60|722|4||1|F|416d1391186f1043ecf8a5c59a53329b6d14e44ef8c2cc9698d21c96d2a7586e|2019-06-02 19:17:58|2019-06-02 20:04:33|2019-06-02 20:09:38|CASILLA|MOVIL|ACTA PREP
="230874C1300"|230874C130002|23|QUINTANA ROO|9|DISTRITO 9|874|13|C|0|2|2|685|52|5|57|13|1|1|1|1|6|17|6|4|3|0|0|0|0|0|0|0|0|-|-|-|0|4|57|57|722|5||1|F|240fb9013a794f5ec2b59ebee72822ed1ac0e4960d8b4a3a553434169a7d28e3|2019-06-03 03:41:00|2019-06-03 03:49:57|2019-06-03 04:09:35|CATD|ESCANER|ACTA PREP
="230874C1400"|230874C140002|23|QUINTANA ROO|9|DISTRITO 9|874|14|C|0|2|2|675|66|6|66|14|2|0|2|2|8|15|11|2|4|1|0|0|0|0|0|0|0|-|-|-|0|5|66|66|721|6||1|F|ce275d4c9901fac6cfbe10b299cc80396a42d3f4e39605ac3d9329c8874a2fef|2019-06-02 19:22:09|2019-06-02 19:46:37|2019-06-02 19:49:53|CASILLA|MOVIL|ACTA PREP
="230874C1500"|230874C150002|23|QUINTANA ROO|9|DISTRITO 9|874|15|C|0|2|2|680|57|4|61|16|8|2|1|0|3|9|8|3|2|1|1|0|0|0|0|0|0|-|-|-|1|6|61|61|721|4||1|F|7b6bb5c411d1b87029abc9aaeb11fa4b6747fde6c2e0f79f2788a22741a84414|2019-06-02 19:17:38|2019-06-02 19:35:45|2019-06-02 19:37:57|CASILLA|MOVIL|ACTA PREP
="230874C1600"|230874C160002|23|QUINTANA ROO|9|DISTRITO 9|874|16|C|0|2|2|676|60|5|65|10|2|1|4|2|7|22|8|3|5|0|0|0|0|0|0|0|0|-|-|-|0|1|65|65|721|5||1|F|f539b660b33ec3a826a3162abb7ab93d4dc58c705a8a2547d4fab33ad6910085|2019-06-02 19:25:35|2019-06-02 19:36:07|2019-06-02 19:40:34|CASILLA|MOVIL|ACTA PREP
="230874C1700"|230874C170002|23|QUINTANA ROO|9|DISTRITO 9|874|17|C|0|2|2|681|56|4|60|14|5|0|6|1|7|12|9|0|0|0|0|0|0|0|0|0|1|-|-|-|1|4|60|60|721|4||1|F|4390634d1ac2bb74075a66dc7605947fb3153bddac057061361f2c88a4e876a2|2019-06-02 19:22:23|2019-06-02 19:45:42|2019-06-02 19:49:14|CASILLA|MOVIL|ACTA PREP
="230875B0100"|230875B010002|23|QUINTANA ROO|9|DISTRITO 9|875|1|B|0|2|2|703|51|4|55|7|2|1|2|1|3|11|15|2|6|1|0|0|0|0|0|0|0|-|-|-|0|4|55|55|738|4||1|F|6d5342a4f1d130f65c2550532d2b0cd76110807792069bd51bdb8ffadcb2fd87|2019-06-03 03:06:00|2019-06-03 03:11:46|2019-06-03 03:17:02|CATD|ESCANER|ACTA PREP
="230875C0100"|230875C010002|23|QUINTANA ROO|9|DISTRITO 9|875|1|C|0|2|2|717|34|7|41|4|4|2|0|0|5|13|9|2|2|0|0|0|0|0|0|0|0|-|-|-|0|4|41|45|738|7||1|F|8ff4e4535fb68df838af683ef63b91208ae30568822c697835ced94b3339d14d|2019-06-03 03:43:00|2019-06-03 03:56:53|2019-06-03 04:17:59|CATD|ESCANER|ACTA PREP
="230875C0200"|230875C020002|23|QUINTANA ROO|9|DISTRITO 9|875|2|C|0|2|2|704|55|4|55|7|4|0|0|1|5|17|12|3|2|0|0|0|0|0|0|0|0|-|-|-|0|4|55|55|738|4||1|F|6a3bfae298a9ec6263790c49ca2acf0ad74b7ddcc05823c5f8b924b15c729f05|2019-06-03 03:58:00|2019-06-03 04:07:46|2019-06-03 04:30:52|CATD|ESCANER|ACTA PREP
="230875C0300"|230875C030002|23|QUINTANA ROO|9|DISTRITO 9|875|3|C|0|2|2|687|63|8|70|13|7|1|1|0|4|21|8|4|4|2|0|0|0|0|0|0|0|-|-|-|0|5|70|70|738|8||1|F|b5e30c76425ec2c3a211191eb03be23e84a08c2d9f2bea276764c2c7b7b05504|2019-06-03 03:56:00|2019-06-03 04:07:21|2019-06-03 04:18:51|CATD|ESCANER|ACTA PREP
="230875C0400"|230875C040002|23|QUINTANA ROO|9|DISTRITO 9|875|4|C|0|2|2|709|44|4|48|11|2|1|2|1|10|10|6|1|1|1|1|0|0|0|0|0|0|-|-|-|1|0|48|48|737|4||1|F|3c824840ae6fcb528b49b4d0b96054f98a5e4d9f66130631b26e5ead7c7345e5|2019-06-03 05:37:00|2019-06-03 05:37:27|2019-06-03 05:39:30|CATD|ESCANER|ACTA PREP
="230875C0500"|230875C050002|23|QUINTANA ROO|9|DISTRITO 9|875|5|C|0|2|2|701|52|4|56|24|1|1|0|0|5|12|5|0|2|0|0|0|0|1|0|0|1|-|-|-|0|4|56|56|737|4||1|F|30072a85b3ae98a95560519b8aa3d416deec9704d2fe05dc4f79a5a3473b343f|2019-06-02 19:09:22|2019-06-02 19:37:18|2019-06-02 19:41:46|CASILLA|MOVIL|ACTA PREP
="230875C0600"|230875C060002|23|QUINTANA ROO|9|DISTRITO 9|875|6|C|0|2|2|699|51|7|58|8|3|0|0|1|9|21|13|1|1|0|0|0|0|0|0|0|0|-|-|-|0|1|58|58|737|7||1|F|6ddb5da1f3571b0e2be89e5e16add8b0ce62dda40a1c22ce0e93521c14e76310|2019-06-02 19:02:42|2019-06-02 19:07:17|2019-06-02 19:19:58|CASILLA|MOVIL|ACTA PREP
="230875C0700"|230875C070002|23|QUINTANA ROO|9|DISTRITO 9|875|7|C|0|2|2|702|52|3|55|9|1|0|2|0|7|21|6|1|5|0|0|0|0|0|0|0|1|-|-|-|1|1|55|55|737|3||1|F|8db59408b69efb3e69525e6c6dcb0392e5f4ff5e1fe5de22d01b284525a9b58e|2019-06-02 19:07:12|2019-06-02 19:12:33|2019-06-02 19:16:27|CASILLA|MOVIL|ACTA PREP
="230875C0800"|230875C080002|23|QUINTANA ROO|9|DISTRITO 9|875|8|C|0|2|2|711|39|6|45|6|4|0|0|0|6|8|11|0|3|1|0|0|0|0|0|0|0|-|-|-|0|6|45|45|737|6||1|F|dac42091b0044a87ad0eb75a714f1cc41fc6cf24f7b4d4324fca6fd1703246d1|2019-06-02 18:59:34|2019-06-02 19:09:33|2019-06-02 19:15:10|CASILLA|MOVIL|ACTA PREP
="230875C0900"|230875C090002|23|QUINTANA ROO|9|DISTRITO 9|875|9|C|0|2|2|705|48|4|52|6|1|0|2|1|5|26|5|2|0|0|0|1|0|0|0|0|0|-|-|-|0|3|52|52|737|4||1|F|9d061f87b5805be4a4719bfd639dd992f8696c0edab277eb3e5fa54cb0d185cc|2019-06-02 19:23:53|2019-06-02 20:06:21|2019-06-02 20:10:28|CASILLA|MOVIL|ACTA PREP
="230875C1000"|230875C100002|23|QUINTANA ROO|9|DISTRITO 9|875|10|C|0|2|2|690|53|7|60|7|3|0|1|1|6|18|6|4|7|2|1|0|0|0|0|0|0|-|-|-|0|4|60|60|737|7||1|F|422449da41f84e34a1e2a696accdf327cf781e5a597bf8b99870f6ea33464328|2019-06-03 02:44:00|2019-06-03 02:46:59|2019-06-03 02:49:18|CATD|ESCANER|ACTA PREP
="230875C1100"|230875C110002|23|QUINTANA ROO|9|DISTRITO 9|875|11|C|0|2|2|694|56|7|63|9|5|0|1|0|6|20|14|2|1|1|0|0|0|0|0|0|0|-|-|-|0|4|63|63|737|7||1|F|0f5a4ec578c38257102bc235851373b47601c74aec8dddf42316a55a44fc1d8d|2019-06-03 03:57:00|2019-06-03 04:03:39|2019-06-03 04:15:39|CATD|ESCANER|ACTA PREP
="230875C1200"|230875C120002|23|QUINTANA ROO|9|DISTRITO 9|875|12|C|0|2|2|707|48|2|50|10|3|0|1|0|9|8|4|5|4|0|0|0|0|0|0|0|0|-|-|-|SIN DATO|6|50|50|737|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|d89432c98058bf1f0214bdc7488c31addd0e513155a1568835f4a0978ce8d050|2019-06-03 03:42:00|2019-06-03 04:28:13|2019-06-03 04:37:09|CATD|ESCANER|ACTA PREP
="230875C1300"|230875C130002|23|QUINTANA ROO|9|DISTRITO 9|875|13|C|0|2|2|701|48|8|56|9|3|1|0|0|9|15|10|1|3|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|5|56|56|737|8|ALGUN DATO ILEGIBLE O SIN DATO|1|F|b242421700a54272b34ee0803ef137220963832ca09199f6f30e4884c6ac0560|2019-06-03 03:44:00|2019-06-03 03:55:19|2019-06-03 04:20:16|CATD|ESCANER|ACTA PREP
="230875C1400"|230875C140002|23|QUINTANA ROO|9|DISTRITO 9|875|14|C|0|2|2|709|41|7|48|5|3|1|1|1|4|14|9|2|3|1|0|0|0|0|0|0|0|-|-|-|0|4|48|48|737|7||1|F|ba85e8fe24f4fc938ddeb343e2d0013ea4e931222b6b3497a4f6de23c4f2866c|2019-06-03 03:56:00|2019-06-03 04:05:12|2019-06-03 04:16:47|CATD|ESCANER|ACTA PREP
="230875C1500"|230875C150002|23|QUINTANA ROO|9|DISTRITO 9|875|15|C|0|2|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|10|4|1|1|2|4|22|9|4|3|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|SIN DATO|1|-|-|-|1|1|64|64|737|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|55682ca8890c73394f7607e2bd22b0ac48da588e2ec195b589d38bb898a661bf|2019-06-03 03:40:00|2019-06-03 03:50:51|2019-06-03 04:08:32|CATD|ESCANER|ACTA PREP
="230875C1600"|230875C160002|23|QUINTANA ROO|9|DISTRITO 9|875|16|C|0|2|2|697|0|0|59|11|4|0|2|0|5|17|10|2|1|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|59|53|737|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|88247a75f74950c573f38ff81cc4d304b1e77c951ed284a1a9fc651722564ab8|2019-06-03 02:49:00|2019-06-03 02:53:25|2019-06-03 02:56:20|CATD|ESCANER|ACTA PREP
="230875C1700"|230875C170002|23|QUINTANA ROO|9|DISTRITO 9|875|17|C|0|2|2|712|41|4|45|4|2|1|2|0|5|15|5|2|4|0|1|1|0|0|0|0|0|-|-|-|0|3|45|45|737|4||1|F|b47854d553732109953772aa59172c2673e5ac20e9e7bc47868ccf9f668fad98|2019-06-03 03:48:00|2019-06-03 03:53:30|2019-06-03 04:21:32|CATD|ESCANER|ACTA PREP
="230875C1800"|230875C180002|23|QUINTANA ROO|9|DISTRITO 9|875|18|C|0|2|2|717|37|3|40|3|0|1|0|2|2|12|8|3|5|0|0|0|0|0|0|0|0|-|-|-|0|4|40|40|737|3||1|F|86efd9375b463d28ba8200a8fa3f89acbeb254879d48c48b695be585cdeced07|2019-06-03 03:46:00|2019-06-03 03:54:45|2019-06-03 04:20:58|CATD|ESCANER|ACTA PREP
="230875C1900"|230875C190002|23|QUINTANA ROO|9|DISTRITO 9|875|19|C|0|2|2|706|45|6|45|11|2|0|0|0|2|18|7|6|3|SIN DATO|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|SIN DATO|50|737|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|9d5bc20b2a4c0bddafd5a1ccddbb5a5f10ad326122c29e622e09eb2c07850ef7|2019-06-03 03:54:00|2019-06-03 03:58:56|2019-06-03 04:34:27|CATD|ESCANER|ACTA PREP
="230875C2000"|230875C200002|23|QUINTANA ROO|9|DISTRITO 9|875|20|C|0|2|2|704|49|4|53|12|6|0|2|2|1|18|6|2|1|1|0|0|0|0|0|0|0|-|-|-|0|2|53|53|737|4||1|F|cfd878c756f2f2a7d2f9d869d33db68a0d210fe0d1b26b64aead5ceac3b7e3e0|2019-06-02 19:09:42|2019-06-02 20:21:02|2019-06-02 20:26:20|CASILLA|MOVIL|ACTA PREP
="230875C2100"|230875C210002|23|QUINTANA ROO|9|DISTRITO 9|875|21|C|0|2|2|717|41|8|49|9|5|0|0|1|4|17|7|0|2|0|0|0|0|0|0|0|1|-|-|-|1|2|49|49|737|8||1|F|aafeb11640f87e9f736a413f1049676c1038c13bfcaa533e87eab546968aea59|2019-06-02 19:16:35|2019-06-02 20:09:44|2019-06-02 20:11:47|CASILLA|MOVIL|ACTA PREP
="230875C2200"|230875C220002|23|QUINTANA ROO|9|DISTRITO 9|875|22|C|0|2|2|696|55|6|61|12|2|1|1|1|3|18|8|1|7|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|6|61|61|737|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|e4b43a8576c50befa1b8934d933345ce54cd5236e3bde9973f986a7e084edbdc|2019-06-02 19:07:14|2019-06-02 19:11:39|2019-06-02 19:18:16|CASILLA|MOVIL|ACTA PREP
="230875C2300"|230875C230002|23|QUINTANA ROO|9|DISTRITO 9|875|23|C|0|2|2|705|47|5|52|15|3|1|SIN DATO|SIN DATO|7|14|3|5|1|SIN DATO|2|0|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|1|52|52|737|5|ALGUN DATO ILEGIBLE O SIN DATO|1|F|97e0eddd3a2948cd1ad0cb1d3daf178146dd7af1d20ab1955f4bc011de899eb2|2019-06-02 19:24:30|2019-06-02 19:31:52|2019-06-02 19:34:56|CASILLA|MOVIL|ACTA PREP
="230875C2400"|230875C240002|23|QUINTANA ROO|9|DISTRITO 9|875|24|C|0|2|2|692|65|SIN DATO|65|15|5|2|1|0|6|16|10|3|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|SIN DATO|1|SIN DATO|-|-|-|SIN DATO|3|65|65|737|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|ff2d2fd2b9dccb56672ffa0a9422b0dfc4a5fce2d9fda85bc95219d116b22a56|2019-06-03 03:52:00|2019-06-03 04:00:04|2019-06-03 04:41:03|CATD|ESCANER|ACTA PREP
="230875C2500"|230875C250002|23|QUINTANA ROO|9|DISTRITO 9|875|25|C|0|2|2|692|59|6|65|14|3|0|1|1|7|21|6|4|2|0|0|0|0|0|0|0|0|-|-|-|0|6|65|65|737|6||1|F|a435022e2dafc21c1aceac07da6b8f72dae2c35f4fcd46e49a8ce91319fdd15a|2019-06-02 19:18:47|2019-06-02 19:24:43|2019-06-02 19:29:28|CASILLA|MOVIL|ACTA PREP
="230875C2600"|230875C260002|23|QUINTANA ROO|9|DISTRITO 9|875|26|C|0|2|2|SIN DATO|40|9|49|9|3|0|1|0|4|12|5|3|6|0|0|0|0|1|0|1|0|-|-|-|0|4|49|49|737|9||1|F|fc266e12ff5d7180811e7303672aaa0a43308a09c0ac6a32d198816fbd9c9954|2019-06-03 03:55:00|2019-06-03 04:05:58|2019-06-03 04:35:46|CATD|ESCANER|ACTA PREP
="230875C2700"|230875C270002|23|QUINTANA ROO|9|DISTRITO 9|875|27|C|0|2|2|693|59|5|64|9|1|3|SIN DATO|2|6|15|12|6|3|3|SIN DATO|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|3|64|64|737|5|ALGUN DATO ILEGIBLE O SIN DATO|1|F|82d1f11cf3b164913276357b6eb26746fa52e78541730f7912c9fbba8a612d7d|2019-06-03 04:09:00|2019-06-03 04:16:58|2019-06-03 04:26:02|CATD|ESCANER|ACTA PREP
="230875C2800"|230875C280002|23|QUINTANA ROO|9|DISTRITO 9|875|28|C|0|2|2|693|58|6|64|15|6|0|0|2|5|18|11|4|0|0|0|0|0|0|0|0|0|-|-|-|0|3|64|64|737|6||1|F|483dd2ba6a418b990c6a59617a271dab358aeee0133e36eb98c3d27eceb355a1|2019-06-03 03:52:00|2019-06-03 04:18:25|2019-06-03 04:33:39|CATD|ESCANER|ACTA PREP
="230875C2900"|230875C290002|23|QUINTANA ROO|9|DISTRITO 9|875|29|C|0|2|2|705|44|8|52|11|4|0|0|1|9|13|5|1|7|0|0|0|0|0|0|0|0|-|-|-|0|1|52|52|737|8||1|F|d3160d09ebdc7373e651e244facdb79944a0ed3419118dcb57f47e1e9e4da698|2019-06-03 03:46:00|2019-06-03 03:54:06|2019-06-03 04:04:01|CATD|ESCANER|ACTA PREP
="230875C3000"|230875C300002|23|QUINTANA ROO|9|DISTRITO 9|875|30|C|0|2|2|705|45|7|52|10|4|2|1|1|1|16|3|1|8|0|0|0|0|0|0|0|0|-|-|-|0|5|52|52|737|7||1|F|f3a572865beac08fd590a1225dbdcc5f800195849f20b3106cf0ac160008602a|2019-06-03 03:41:00|2019-06-03 03:49:24|2019-06-03 04:10:30|CATD|ESCANER|ACTA PREP
="230875C3100"|230875C310002|23|QUINTANA ROO|9|DISTRITO 9|875|31|C|0|2|2|716|37|4|41|6|3|1|1|0|3|9|8|1|2|0|0|0|0|0|0|0|0|-|-|-|0|7|SIN DATO|41|737|4||1|F|451d066e350129fed1ef1b8a8fd4dc29a4a6c15d68a3afdcf8b3060ccdcde8eb|2019-06-03 03:54:00|2019-06-03 04:24:16|2019-06-03 04:37:54|CATD|ESCANER|ACTA PREP
="230876B0100"|230876B010002|23|QUINTANA ROO|9|DISTRITO 9|876|1|B|0|1|2|689|79|2|81|3|4|1|2|1|6|27|20|5|0|0|1|0|0|0|1|0|1|-|-|-|0|9|81|81|750|2||1|F|5a60003fa26b4f89cbb189cd95de98962f8a78762e937fed5431a68ae6254f6c|2019-06-03 03:48:00|2019-06-03 04:03:05|2019-06-03 04:14:41|CATD|ESCANER|ACTA PREP
="230876C0100"|230876C010002|23|QUINTANA ROO|9|DISTRITO 9|876|1|C|0|1|2|647|117|6|123|14|11|2|0|5|12|29|28|5|7|2|0|1|0|0|0|0|1|-|-|-|SIN DATO|7|123|124|750|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|e2d1a48cb7b1bf4764c49765dcf974a6d7756c1283cc9b3852f4dae625a55219|2019-06-03 02:40:00|2019-06-03 02:43:52|2019-06-03 02:46:10|CATD|ESCANER|ACTA PREP
="230876C0200"|230876C020002|23|QUINTANA ROO|9|DISTRITO 9|876|2|C|0|1|2|690|80|2|80|18|3|2|1|3|5|14|22|2|6|1|0|0|0|0|1|0|0|-|-|-|0|2|80|80|750|2||1|F|edde5120a8b8c9ba51a188b793a2a51a618835ff9f8d7cb7622d9d11b89c981f|2019-06-03 03:49:00|2019-06-03 04:02:29|2019-06-03 04:14:04|CATD|ESCANER|ACTA PREP
="230876C0300"|230876C030002|23|QUINTANA ROO|9|DISTRITO 9|876|3|C|0|1|2|675|92|3|95|10|4|0|3|1|11|26|15|6|11|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|SIN DATO|88|750|3|ALGUN DATO ILEGIBLE O SIN DATO|1|F|a3af39e93ebc41a1bdbb99e2586f3274dd9e4edfb6695d3457ae6ea755a1d59f|2019-06-03 03:10:00|2019-06-03 03:15:30|2019-06-03 03:21:56|CATD|ESCANER|ACTA PREP
="230876C0400"|230876C040002|23|QUINTANA ROO|9|DISTRITO 9|876|4|C|0|1|2|670|95|4|99|10|7|1|1|1|9|28|22|7|7|0|0|0|0|1|0|0|0|-|-|-|1|4|99|99|749|4||1|F|29a469355724ff999912ae588a969b282bf9943a39547f36d13cd7f45c909bd9|2019-06-03 03:08:00|2019-06-03 03:13:44|2019-06-03 03:24:09|CATD|ESCANER|ACTA PREP
="230876C0500"|230876C050002|23|QUINTANA ROO|9|DISTRITO 9|876|5|C|0|1|2|662|85|2|87|13|4|1|1|1|9|19|23|6|3|SIN DATO|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|SIN DATO|SIN DATO|81|749|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|644313922cbdd0f288de2049e8458c45ed359a1dd0fdb6f81f80f1301727bcb2|2019-06-02 19:04:18|2019-06-02 19:14:31|2019-06-02 19:20:58|CASILLA|MOVIL|ACTA PREP
="230877B0100"|230877B010002|23|QUINTANA ROO|9|DISTRITO 9|877|1|B|0|1|2|504|108|5|113|21|3|4|2|3|7|29|27|4|3|0|0|1|0|0|0|0|0|-|-|-|1|8|113|113|597|5||1|F|adbda9a153e90ec2da6ce3f1e34f9f07ea04fb1d4ced14997e3f3d0f15ae187f|2019-06-03 03:05:00|2019-06-03 03:10:56|2019-06-03 03:20:25|CATD|ESCANER|ACTA PREP
="230877C0100"|230877C010002|23|QUINTANA ROO|9|DISTRITO 9|877|1|C|0|1|2|520|93|4|97|14|6|0|1|2|7|25|16|4|8|1|2|0|0|0|0|0|1|-|-|-|0|10|97|97|597|4||1|F|6423703b94062ba281d1de1b88686d76469b345fdad91a857edd98ca918d6ba2|2019-06-03 03:09:00|2019-06-03 03:14:22|2019-06-03 03:21:03|CATD|ESCANER|ACTA PREP
="230878B0100"|230878B010002|23|QUINTANA ROO|9|DISTRITO 9|878|1|B|0|1|2|443|67|3|70|11|2|1|0|1|9|15|26|0|3|0|0|0|0|0|0|0|0|-|-|-|0|2|70|70|513|3||1|F|d123d8679526ac987f96e44d9df99baabffcf5f6f2558bad6db63ab1962601a4|2019-06-02 20:12:54|2019-06-02 22:05:37|2019-06-02 22:11:20|CASILLA|MOVIL|ACTA PREP
="230878C0100"|230878C010002|23|QUINTANA ROO|9|DISTRITO 9|878|1|C|0|1|2|451|76|5|81|12|6|1|1|2|9|23|20|2|1|1|0|0|0|0|0|0|0|-|-|-|0|3|81|81|512|5||1|F|9534ebad5e9519c40ee680da06902fda07e0325d180150d287b1c2fbef976250|2019-06-03 03:11:00|2019-06-03 03:17:39|2019-06-03 03:25:26|CATD|ESCANER|ACTA PREP
="230879B0100"|230879B010002|23|QUINTANA ROO|9|DISTRITO 9|879|1|B|0|1|2|499|81|4|85|13|4|0|2|0|8|25|12|4|6|1|0|0|0|0|0|0|0|-|-|-|0|10|SIN DATO|85|564|4||1|F|8ecce3dbf7a5890cfeb7b15603f566c8965bdaa8dc193922a417f34eec1a6d20|2019-06-03 02:46:00|2019-06-03 03:01:21|2019-06-03 03:03:26|CATD|ESCANER|ACTA PREP
="230879C0100"|230879C010002|23|QUINTANA ROO|9|DISTRITO 9|879|1|C|0|1|2|519|59|5|64|19|3|0|1|2|10|13|6|3|6|1|0|0|0|0|0|0|0|-|-|-|0|0|64|64|563|5||1|F|8fd590fc6a8bd741f439a7e36129965ab3766d384a192040cfc0dae5764c5459|2019-06-03 04:08:00|2019-06-03 04:11:40|2019-06-03 04:22:48|CATD|ESCANER|ACTA PREP
="230880B0100"|230880B010002|23|QUINTANA ROO|9|DISTRITO 9|880|1|B|0|1|2|439|84|3|87|10|4|1|3|1|18|21|13|5|6|2|0|0|0|0|0|0|0|-|-|-|0|3|87|87|506|3||1|F|ff38a317d1fb61d08ad730179e27af972793e18b316dfad36c36bce9cc88e929|2019-06-03 04:01:00|2019-06-03 04:08:18|2019-06-03 04:31:32|CATD|ESCANER|ACTA PREP
="230880C0100"|230880C010002|23|QUINTANA ROO|9|DISTRITO 9|880|1|C|0|1|2|460|61|4|65|13|3|0|1|2|18|18|3|2|2|0|0|0|0|0|0|0|0|-|-|-|0|3|65|65|505|4||1|F|2e335209c697b2220e9c66fe17a0747dc2dd3acba1b6911042724ef05b568b7f|2019-06-03 03:49:00|2019-06-03 04:01:49|2019-06-03 04:13:23|CATD|ESCANER|ACTA PREP
="230881B0100"|230881B010002|23|QUINTANA ROO|9|DISTRITO 9|881|1|B|0|1|2|681|65|3|68|13|4|1|2|0|11|17|11|2|4|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|3|68|68|729|3|ALGUN DATO ILEGIBLE O SIN DATO|1|F|86a8564144b69b774b59a0684139885f7b708e25cdbaf2597b6f37163623b91b|2019-06-03 02:36:00|2019-06-03 02:40:58|2019-06-03 02:47:09|CATD|ESCANER|ACTA PREP
="230881C0100"|230881C010002|23|QUINTANA ROO|9|DISTRITO 9|881|1|C|0|1|2|681|66|2|68|13|4|0|2|0|8|18|9|3|4|0|1|0|0|0|0|0|0|-|-|-|0|6|68|68|729|2||1|F|3bb1503d7ae4c4701471c24b7e613fd0517b38fe9418b9642db00b012db2608a|2019-06-03 04:07:00|2019-06-03 04:09:47|2019-06-03 04:32:58|CATD|ESCANER|ACTA PREP
="230881C0200"|230881C020002|23|QUINTANA ROO|9|DISTRITO 9|881|2|C|0|1|2|666|82|1|83|23|2|0|3|1|17|12|12|3|1|0|0|0|0|0|0|0|0|-|-|-|1|8|83|83|729|1||1|F|9498f98884bbab07867a5a9437e9c9c4d42a5dd491403d5f2902fc007fe9cc24|2019-06-03 03:50:00|2019-06-03 04:01:18|2019-06-03 04:22:11|CATD|ESCANER|ACTA PREP
